"mLL","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","start_ind","end_ind"
-1052524.67383758,0.0954124735725336,0.0414606984969713,0.0895598340514133,-0.100172613492489,0.27715502181459,0.0736307585385647,0.0169808317119674,0,1,845
-1052711.78839517,0.0950712213643275,0.0410812911754422,0.0900534027175441,-0.104447936962879,0.277728210109699,0.0764608988295067,0.0168296535778875,0,846,1690
-1052762.01549489,0.0944774417712701,0.0421940268672077,0.0907182616953225,-0.0946758486882458,0.27051080794211,0.0757407647329958,0.016608447289087,0,1691,2535
-1052846.18230745,0.0928899706539731,0.0419720698542736,0.0915773808269159,-0.100177930378651,0.280858347840347,0.0769288151111646,0.0163696484745747,0,2536,3380
-1052743.64681153,0.0959016722594755,0.0413883177895033,0.091325263456001,-0.108776140686026,0.27579142771213,0.0773108555950988,0.0166467964945972,0,3381,4225
-1052812.38243651,0.0921902749202874,0.0411775397540191,0.0900958193815822,-0.102881942766094,0.28455312622096,0.0775246294414773,0.0165022857381962,0,4226,5070
-1052703.03117727,0.0956737478374407,0.0413474364457964,0.0915098450130934,-0.102573844061289,0.276435322271892,0.0733733257472487,0.0166383617565558,0,5071,5915
-1052667.95266079,0.0926904665168644,0.0413407772080215,0.0917104385333697,-0.107192096204177,0.283696822635859,0.0759386802238698,0.0180107902492745,0,5916,6760
-1052669.05024486,0.0954398292949465,0.0411770888482673,0.0902661059714447,-0.106856961922529,0.275025144309156,0.0747948676974231,0.0183521070496234,0,6761,7605
-1052735.2602695,0.0953112896748898,0.0415514532382787,0.090518348320079,-0.10909223096757,0.276277625064008,0.0805505384482436,0.0174276975564041,0,7606,8450
-1052791.16605525,0.0956249405324677,0.0416102013062762,0.0899385172926594,-0.10885366378479,0.278555744888628,0.0787551915809017,0.0171040253642786,0,8451,9295
-1052872.31715562,0.0956643910787519,0.0403568068243798,0.092129973072059,-0.0913151904780003,0.277744512056293,0.0674833357719487,0.0167653057231536,0,9296,10140
-1052593.08390789,0.0958564010534905,0.0406669872114522,0.0899016124456433,-0.103206877791985,0.27505492419838,0.0769122201027973,0.0167915234902186,0,10141,10985
-1052747.81103523,0.0951087620031308,0.0410877306920858,0.0898907793200042,-0.103886372828063,0.275936518629694,0.0753034985924581,0.0174237356312764,0,10986,11830
-1052485.4288313,0.095010300357537,0.0416086351651768,0.0906314728814127,-0.101085080005464,0.27656224853948,0.0734897332223684,0.0169045025481474,0,11831,12675
-1052559.84507977,0.0957557195877297,0.0412241318609224,0.0912726362569283,-0.0991686747552611,0.27656252916235,0.0739740473663665,0.0167930508983768,0,12676,13520
-1052544.62238296,0.0955127836205669,0.041551799252963,0.0892957939926293,-0.10714697145337,0.276199502101933,0.0775418689836978,0.0173079282475213,0,13521,14365
-1053233.59033918,0.0848893270850341,0.0417537993527461,0.09254821585347,-0.112926640461637,0.285455390994584,0.0795581400662966,0.0182551552178039,0,14366,15210
-1052817.92470205,0.0956268704795828,0.0416746869064929,0.0898629167450098,-0.102778689960928,0.275638924006163,0.0731081943335202,0.0170820796923217,0,15211,16055
-1052921.42725161,0.0940352246118881,0.04167858218977,0.0902459882518379,-0.0974843596537731,0.275869303601016,0.0758847299330408,0.0170227760500601,0,16056,16900
-1052805.06970857,0.0954190886239662,0.0414611692509346,0.0881818930527896,-0.106023710741541,0.278083334532604,0.0755018504941891,0.0179053085030482,0,16901,17745
-1052754.8044623,0.0953395225476055,0.0414891894913785,0.0893660950166399,-0.104337536107256,0.27536334235029,0.0751096380404599,0.0173763657111921,0,17746,18590
-1052634.04672875,0.0958883357799671,0.0420739026939807,0.0956011956308622,-0.103652450560612,0.274440157791447,0.0730253181198048,0.017359014029886,0,18591,19435
-1052671.85085948,0.0953604802406749,0.041230208600369,0.0895503451213507,-0.10448575785382,0.276284929923205,0.0730965741155205,0.0174403831009613,0,19436,20280
-1052903.1047236,0.0951574679962283,0.0402926196765046,0.0893025457830079,-0.104243305767108,0.274710286777145,0.0788573695548987,0.0169933954435949,0,20281,21125
-1052887.15912143,0.0942359342522259,0.0413216701411582,0.0886088664029974,-0.10831424128595,0.267333126857064,0.0788455846659201,0.0184008735649642,0,21126,21970
-1052603.09876882,0.0958748244162831,0.0415992212698608,0.0913509970535736,-0.10164335605569,0.275128322057346,0.0727392000081907,0.0176489972698102,0,21971,22815
-1052812.48378607,0.0954480593991191,0.0417302277237863,0.091942025759427,-0.0950884069725431,0.274591804552312,0.0750721440723241,0.0166803046755194,0,22816,23660
-1052639.97868027,0.0958086540834109,0.0415983446026143,0.0902091214778547,-0.101223905116872,0.2758569389626,0.0742199763592858,0.0168346152060768,0,23661,24505
-1052963.83024159,0.0948974277987219,0.0396538021397923,0.0948257121087344,-0.091948850539741,0.275748053890505,0.0847604792198237,0.0158210984946246,0,24506,25350
-1052811.36303691,0.0952963843345816,0.0415017002218359,0.0881178757645995,-0.104538229805662,0.268626693565177,0.0745230956732864,0.0168982317702432,0,25351,26195
-1052526.69705808,0.0956854505699379,0.0414504558852452,0.0898046712298757,-0.102086696522315,0.277400824092622,0.0757394954904334,0.0165288227772291,0,26196,27040
-1052554.70222621,0.0952153829652374,0.0409895784397499,0.0911385683622123,-0.101250739471411,0.27595146104905,0.0736880731495709,0.0170979189722878,0,27041,27885
