"sp_h2X","sp_h2Y","sp_tX","sp_tY","sp_axy","sp_ayx","sp_iXY"
0.0994962424055176,0.0486872620487632,0.119079459225759,-0.199317213147879,0.00770092072998282,0.277266629087028,0.0117304721643865
0.0994962424055176,0.0486872620487632,0.126938920933753,-0.277936981990933,0.0397390720630914,0.171300368244049,-0.0427139267295882
0.0994962424055176,0.0486872620487632,0.183293768553995,0.0577638552058488,0.171697087931532,0.241310787806508,0.0310830054601371
0.0994962424055176,0.0486872620487632,0.408551934524439,-0.209961048793048,0.0656753885756165,0.270198936807213,-0.0268596615379959
0.0994962424055176,0.0486872620487632,0.266035328735597,-0.290396833559498,0.101818838455799,0.152278081746993,0.0170804114343315
0.0994962424055176,0.0486872620487632,0.422357382252812,-0.492852411232889,-0.00536964952844085,0.263550758408603,0.00285956869197041
0.0994962424055176,0.0486872620487632,0.323347383062355,0.278487846720964,0.135228253548118,0.133792639756796,-0.0483445488119781
0.0994962424055176,0.0486872620487632,0.251990820048377,-0.0283246806357056,0.168328201557595,0.218897853745368,-0.0280020077916145
0.0994962424055176,0.0486872620487632,0.0802352658938617,0.419572298880666,0.121472584801811,0.285806050431204,0.00868597524535804
0.0994962424055176,0.0486872620487632,0.342027959064581,-0.0886524585075676,0.0710548443916172,0.321230621170473,-0.00170781218617261
0.0994962424055176,0.0486872620487632,0.36210581776686,0.0306750040035695,0.0883686938053846,0.245326714823243,0.000401497961179909
0.0994962424055176,0.0486872620487632,0.246474765939638,0.483915031189099,-6.03869360953774e-05,0.292906241212261,-0.0102611706096962
0.0994962424055176,0.0486872620487632,0.210257760598324,-0.447082451311871,0.0710408559265464,0.217175278114376,-0.0335871182818249
0.0994962424055176,0.0486872620487632,0.351777297328226,-0.473143239505589,-0.0264002621908754,0.136318531073851,-0.026858246113947
0.0994962424055176,0.0486872620487632,0.450872404617257,-0.072707710089162,0.169702361543748,0.192940797191334,0.0325093184161648
0.0994962424055176,0.0486872620487632,0.133780094678514,-0.227593115530908,-0.00873048932189943,0.247686471697164,0.000499569813878832
0.0994962424055176,0.0486872620487632,0.324263117276132,0.476056361570954,0.0449781086957931,0.180644004699064,0.0394750913867444
0.0994962424055176,0.0486872620487632,0.227196970838122,0.262411139439791,0.057890885063532,0.280211662361619,0.0366270525410488
0.0994962424055176,0.0486872620487632,0.41421161510516,-0.191811646567658,0.0514593450548976,0.304786326270771,-0.00954528909347058
0.0994962424055176,0.0486872620487632,0.352609479916282,-0.28921829466708,0.0452886732491582,0.159366013622132,0.0371016205317989
0.0994962424055176,0.0486872620487632,0.138711371459067,0.298829351086169,-0.00591929706643227,0.264948594290984,-0.0064799129933402
0.0994962424055176,0.0486872620487632,0.283851128420793,0.240871554240584,-0.0244348731161177,0.272858352819679,-0.023040021207957
0.0994962424055176,0.0486872620487632,0.172214242629707,-0.26854922901839,0.0734336507703096,0.150496817194146,0.0197031024872974
0.0994962424055176,0.0486872620487632,0.269484168966301,-0.195570587646216,0.12990287176435,0.321924491925386,-0.0271267304865927
0.0994962424055176,0.0486872620487632,0.436909416108392,0.256120814243332,-0.00915089485133888,0.154901394760457,0.00275099482682496
0.0994962424055176,0.0486872620487632,0.462466554017738,0.109022585209459,0.160688983063298,0.153605213668418,-0.0167436553834289
0.0994962424055176,0.0486872620487632,0.244546832516789,-0.367397271562368,0.0793765856149524,0.194745560642553,0.0141751057730705
0.0994962424055176,0.0486872620487632,0.128294311580248,-0.214359646430239,0.169100071462888,0.188025860861165,-0.0530590473644719
0.0994962424055176,0.0486872620487632,0.172203276888467,0.428162074647844,0.0168987143981188,0.230327426269871,0.0230841300014123
0.0994962424055176,0.0486872620487632,0.229130552965216,-0.28618235164322,0.144331646916541,0.165661200927791,0.00294420009308456
0.0994962424055176,0.0486872620487632,0.341042386833578,-0.341643521795049,0.134174861266363,0.183565002214384,-0.0053765499469176
0.0994962424055176,0.0486872620487632,0.370914817671292,0.0240259869024158,0.109946390028197,0.215750355553103,0.00274989570320546
0.0994962424055176,0.0486872620487632,0.0834747382905334,0.0679927815217525,0.0367877154341817,0.172209662245807,-0.0290751307940394
0.0994962424055176,0.0486872620487632,0.0133040109649301,-0.43193684425205,0.104267392327163,0.196792955696804,-0.0434732405206472
0.0994962424055176,0.0486872620487632,0.0502396858064458,0.0674282275140285,0.115192020331594,0.276498751621914,-0.00339160093276799
0.0994962424055176,0.0486872620487632,0.138613309594803,-0.232820142293349,0.0580757424897432,0.324373338092339,0.0329912575224131
0.0994962424055176,0.0486872620487632,0.136066160979681,-0.0700077151414007,0.125035908977586,0.172319094790367,-0.0496213126432434
0.0994962424055176,0.0486872620487632,0.22613363340497,-0.287641392322257,0.0222548398385674,0.273847043141944,0.0299596242636159
0.0994962424055176,0.0486872620487632,0.100231770658866,0.0762994817923754,0.147531939270991,0.220281765470502,0.0155033817544296
0.0994962424055176,0.0486872620487632,0.474533592700027,0.397813685238361,0.16854763936353,0.287277063355071,-0.0337437831301525
0.0994962424055176,0.0486872620487632,0.429711525910534,0.318438807269558,0.00858033436452149,0.31308978884503,-0.00741394734646231
