"sp_h2X","sp_h2Y","sp_tX","sp_tY","sp_axy","sp_ayx","sp_iXY"
0.0832763642326135,0.517193244586198,0.0665381503058597,-0.377673255978152,-0.0282643815711985,-0.0034052237111025,-0.00158918600050018
0.0832763642326135,0.517193244586198,0.238190235919319,0.370192926377058,0.0566259903158148,0.0141919279297001,0.0402559418698286
0.0832763642326135,0.517193244586198,0.351980255451053,0.0537108674179763,-0.0716538124927233,0.0432269882702388,0.0457084603376199
0.0832763642326135,0.517193244586198,0.290267721866257,0.0886205350980163,-0.0193299737968395,-0.0535318816254728,0.0622275104281937
0.0832763642326135,0.517193244586198,0.490095030050725,0.0441905290354043,0.076796855756556,-0.0115290503191643,0.0662206786220406
0.0832763642326135,0.517193244586198,0.0695705862017348,-0.0576767681632191,-0.00812245274194579,0.00372395816381346,0.0117335575634126
0.0832763642326135,0.517193244586198,0.0673648162046447,-0.248630319721997,0.0552945240191271,0.022532985155762,0.0888889054536332
0.0832763642326135,0.517193244586198,0.429803484585136,-0.262817826354876,0.0675464561930945,0.0416943564371325,0.063151241256993
0.0832763642326135,0.517193244586198,0.192961068823934,-0.378591630142182,-0.105233803971196,0.0202543527179516,0.0836667532102649
0.0832763642326135,0.517193244586198,0.25385804194957,-0.432695158757269,0.00476160024060806,0.0341564586212046,0.0013934736607109
0.0832763642326135,0.517193244586198,0.213414726546034,-0.281787634594366,0.0205155534460296,0.0436848776240952,-0.00304672927581921
0.0832763642326135,0.517193244586198,0.44159730267711,-0.0888594624120742,0.0853406891482969,0.0444432882883705,0.0377121117898707
0.0832763642326135,0.517193244586198,0.164509365567937,-0.315912350779399,0.0399749059951951,0.010350730811537,0.0754785469501723
0.0832763642326135,0.517193244586198,0.0840184106491506,-0.0532626160420477,-0.0145056907297025,-0.0457370627845519,0.0714989629575495
0.0832763642326135,0.517193244586198,0.4750671912916,0.0732314859051257,0.0504713683645328,0.0784065319516815,-0.00911893665311143
0.0832763642326135,0.517193244586198,0.418622727971524,-0.330729540670291,0.0858827901794662,0.0626695381303437,-0.00476107103736356
0.0832763642326135,0.517193244586198,0.0642690702807158,-0.390861565014347,0.0763774420856585,-0.0297678337606483,0.0329798006686826
0.0832763642326135,0.517193244586198,0.00963315996341407,-0.0146199108567089,-0.0682247583963821,0.0655345492822237,0.0792618893553947
0.0832763642326135,0.517193244586198,0.430010108626448,-0.287111904006451,-0.0380948344455014,-0.00541978591930795,0.0115667314270024
0.0832763642326135,0.517193244586198,0.42903774685692,0.182932342635468,-0.0269488304597239,-0.0103281534450941,0.00442453906885132
0.0832763642326135,0.517193244586198,0.473846806911752,-0.291011323221028,-0.0716934825968842,-0.0282086535065316,0.0788245695411672
0.0832763642326135,0.517193244586198,0.397234781761654,0.0673066698946059,-0.0984147816174577,-0.0334540167997472,0.0134698688752462
0.0832763642326135,0.517193244586198,0.419322839123197,0.106438790913671,-0.0389453949150542,-0.0768618912610106,0.0306030895795186
0.0832763642326135,0.517193244586198,0.0308423454407603,0.254642704036087,0.0541353563568642,0.00673490178893578,-0.00314296523560986
0.0832763642326135,0.517193244586198,0.300265584955923,0.000105039682239294,-0.0689413941209118,-0.0965187195862525,0.0491908383789916
0.0832763642326135,0.517193244586198,0.194019562099129,0.242103343596682,0.0784565900708636,0.0881982418534465,0.0433019813850035
0.0832763642326135,0.517193244586198,0.280928854481317,-0.185778047190979,-0.0771026422479103,0.0845867728640444,0.0799797959161435
0.0832763642326135,0.517193244586198,0.327297224896029,0.0195565219037235,-0.0716439825692127,0.00221492720890116,-0.00553474626490132
0.0832763642326135,0.517193244586198,0.269171089166775,-0.275999819859862,0.0824436967982998,8.70286778665696e-05,0.0168414344546829
0.0832763642326135,0.517193244586198,0.281856812536716,0.417403451167047,0.0105000676377763,0.0138953040179915,0.0170514299768467
0.0832763642326135,0.517193244586198,0.261978885158896,-0.289701433153823,-0.0474257074971596,-0.00162424083676863,0.0649296044606228
0.0832763642326135,0.517193244586198,0.449564486043528,0.25135463825427,-0.0977074652188371,0.0689726603509046,0.0100799056935568
0.0832763642326135,0.517193244586198,0.181666978634894,-0.26055823569186,-0.0702289041341196,0.0415633421682872,0.0287787985290845
0.0832763642326135,0.517193244586198,0.332800540374592,0.219523579580709,0.0618281033611943,-0.0863248321867429,0.0290727058426921
0.0832763642326135,0.517193244586198,0.23715248669032,0.436023683054373,-0.0892548407637427,-0.0578157130802863,0.0281535564923172
0.0832763642326135,0.517193244586198,0.188278825953603,-0.351952022407204,0.00226652927464743,0.0425067289092697,0.00125557866426899
0.0832763642326135,0.517193244586198,0.402077888138592,0.333912715315819,-0.0186126895458351,0.0527244491794266,0.0727921273560707
0.0832763642326135,0.517193244586198,0.110082938917913,-0.0368733510840684,-0.0365872825239698,0.0414514237375118,0.054483408038642
0.0832763642326135,0.517193244586198,0.0512576045002788,-0.0768419930245727,-0.0339814080134879,-0.0620005394040488,-0.00254985874039337
0.0832763642326135,0.517193244586198,0.436319864005782,0.247009198879823,-0.019356877843375,-0.0327772319956564,0.0816771082348634
0.0832763642326135,0.517193244586198,0.202744454261847,-0.245832853252068,0.0507510171993723,-0.0789688791788064,0.0013512983453904
0.0832763642326135,0.517193244586198,0.0386787507450208,0.322930594906211,-0.0469351297919552,-0.0614494530658119,0.0562081405661513
0.0832763642326135,0.517193244586198,0.118976656347513,-0.0148391553666443,0.0282183764758607,-0.0406306151474707,0.0738660910401006
0.0832763642326135,0.517193244586198,0.494243660476059,-0.420253584394231,-0.0732535135676066,-0.0215687612711333,0.0705382408342768
0.0832763642326135,0.517193244586198,0.0298937669722363,0.416889401851222,-0.0133920424361626,0.0575359405775673,0.073641014960732
0.0832763642326135,0.517193244586198,0.0471273992443457,-0.481030720751733,-0.0100050506391476,0.0189261467953331,0.0552493027412777
0.0832763642326135,0.517193244586198,0.119149208534509,-0.414253890281543,0.0842676514550199,-0.0824768793943219,0.0716581909453009
0.0832763642326135,0.517193244586198,0.0553629864007235,0.358681300189346,-0.0998223730572412,-0.0283957621256702,0.00178931844434484
0.0832763642326135,0.517193244586198,0.044769381522201,-0.170360260410234,0.0773762716702273,-0.0281725396576219,0.00972532667233392
0.0832763642326135,0.517193244586198,0.482705299044028,-0.319811610504985,-0.0612105585844169,0.0849614714098282,0.0194003143582006
